,AAPL,ABNB,ADBE,AMD,AMZN,AVGO,BA,BAC,BK,CAT,COST,CRM,CSCO,CVX,DIS,F,GE,GM,GOOG,GS,HD,IBM,INTC,JPM,KO,LMT,LOW,LYFT,MCD,META,MRK,MS,MSFT,NFLX,NKE,NVDA,ORCL,PEP,PFE,PYPL,QCOM,SBUX,SPY,TGT,TSLA,UBER,UNH,UPS,WMT,XOM,Market,SMB,HML,RMW,CMA,RF
2021-01-04,-0.02471921819363565,-0.052111777903548484,-0.02955290514996034,0.006433365752644971,-0.021584740620304466,-0.028845389321430104,-0.052975784673577664,-0.009237878568405744,-0.017671972471930752,0.0007142158147841471,0.008944138075458241,-0.009976224709908776,-0.009687053149625702,0.0030789112345959158,-0.019317838478530303,-0.030716610815185175,-0.03055563006519557,-0.02713725953406032,-0.013494094063244422,0.004891946279293569,-0.0064000696620346575,-0.015411366939684479,-0.003011031555695376,-0.009443668808438388,-0.03792837502270918,-0.029128131625521858,-0.0008096111406178386,-0.03765524625683325,-0.02031874247082366,-0.015448962443483816,-0.010268938571614372,-0.002918410561033924,-0.02126605841472229,-0.033047962975152,-0.00968358829495719,0.004480992647301285,-0.014530846981852696,-0.027174595483979824,0.0,-0.009735239644981797,-0.025206994306464336,-0.03626820717492707,-0.013613933459936112,0.006231291279350293,0.03415197180829077,0.0027450860715378944,-0.0033648792335023714,-0.027315845435875286,0.016510674080350674,0.006792952413778641,-0.00014099999999999998,1.4e-05,5.6999999999998993e-05,-6.4e-05,1e-05,0.0
2021-01-05,0.012363758943189751,0.06575644668788305,0.0007211565215241578,0.0050920214059477775,0.010004358381754175,0.006772855883076412,0.043952267208251294,0.007658805637695165,0.011273806939042341,0.008180240656258775,-0.011600828329592527,0.005492427468712924,0.00045502621941917454,0.027033331094395985,0.004277316291458444,0.015257830358400781,0.028653251631774124,0.028387986752669736,0.007336941390041707,0.0223774153343812,0.008070703189386075,0.017750335869819667,0.01892492886139574,0.005441352699899538,-0.010992982065727297,0.012041754664677606,0.003367014656478373,0.03320642418272857,0.005993755968553449,0.0075483111797824964,0.0017294209212126432,0.01697620661647603,0.0009646216517200656,-0.0039398207896261805,0.008065330109540358,0.022210133811126243,-0.012392123061881533,0.002980486163654872,0.010323088172259798,0.012892396716603693,0.02646499157970572,0.0032977891420837846,0.006887396553642233,0.015425204752193222,0.007317368906131216,0.056120433440319806,-0.013447836241377242,-0.013919177594648446,-0.005322827889825965,0.04819289168146912,8.6e-05,0.000132,5e-05,3.6e-05,5.6e-05,0.0
2021-01-06,-0.03366153834741381,-0.03728926949089051,-0.03990200495253249,-0.02630155115128041,-0.024896614147709384,-0.0061666603933936415,-0.0028351655704391687,0.06245879736857929,0.06759972787173019,0.05565216993077926,-0.015223339192772745,-0.0242417659246551,0.009550202092329041,0.03218380931185183,0.0038107910181250926,0.021965307672037415,0.05478201851584208,0.03168508013588878,-0.0032339137252713757,0.05396201289830249,0.0057131466701458855,0.02497236023085425,0.00968191818423536,0.046955874326321645,-0.031813021629071736,-0.0021791738874157307,0.01336062406666727,-0.028454440799723035,-0.0022696312548815545,-0.028268840572889142,0.015782998617211108,0.060296547679871804,-0.025929410013201926,-0.038997733741757856,0.00793060836601156,-0.05895309115703273,-0.002391690396648549,-0.012232364355975633,-0.008604251355064263,-0.034396178795544574,-0.008134966778056807,0.007250538868534662,0.005978536046638672,0.047402644106938396,0.028390302267496503,-0.02832806567014612,0.041966590696421724,-0.0029719859664476544,0.00624339342900293,0.02551715369251406,7.900000000000001e-05,0.00031600000000000004,0.000394,5e-06,5.2e-05,0.0
2021-01-07,0.03412316489045408,0.0595363153718107,0.02451157542326765,0.05347062695834204,0.0075771277744003385,0.042142593952668284,0.007960991064248413,0.022083962785226507,0.005998445047902479,0.0019087969859055143,-0.005674921073513639,0.008466330312279169,0.012612284122844875,0.004677256385059669,-0.00301463301154814,0.02488697497588932,-0.007922528780154314,0.007910796651516838,0.029943114372703805,0.021362381443046585,-0.004895813398693272,-0.002320382017297451,0.021330852282805512,0.03283921739031359,-0.011084926835814302,-0.01574576600780475,0.003924631898299946,0.029077140639194088,0.004644513349925772,0.020621965337078274,0.0199075423858861,0.017101091820854508,0.028457104000445987,0.016783555239330283,0.018264765020790774,0.05783004431785854,0.007991174929843803,-0.00321837058911123,0.005153345767953343,0.03619446647938185,0.029830029226547428,-0.008062214173339077,0.014857426415857189,0.011539271011309582,0.07944656360858104,0.06955033456014714,0.016032310492136714,-0.012667542951854238,-6.815090313727623e-05,0.007845718037315041,0.00017600000000000002,2e-06,-8.099999999999999e-05,-0.00014800000000000002,-2.3e-05,0.0
2021-01-08,0.00863108492025666,-0.00991604387938183,0.015405902833317109,-0.0060950169055702386,0.006495514374673217,0.005074443016281016,-0.013210534195331913,-0.01004273141807488,-0.010600794795674884,0.00015440459233717618,0.005490042954714003,0.01862562877961227,0.002224527323491099,0.009531850770654549,0.0006158742685946628,-0.006622169729620153,0.006211051535339074,-0.006001802183484117,0.011167989752382868,-0.005382948560094802,0.010628670255278028,-0.0035661331493854753,-0.010346824636878416,0.0011041352722567233,0.022418093299900965,-0.0188294840299863,0.00818524143690702,-0.027436530475049348,0.018350800219085084,-0.004353694791506824,-0.01178294110213618,0.004136732329084625,0.006092794256006506,0.0029672616232114812,0.009658194334337011,-0.005039648946072783,0.004915323670996896,0.012002719615105129,0.0018888213936152365,0.03156918891617644,0.006037265494409194,0.022447789032985055,0.00569766959535678,0.013082039382440902,0.07840299470467449,-0.05077502644904297,-0.004492805651643672,-0.0038365038963147358,-0.00013639461995473834,0.011121050517642228,5.1000000000000006e-05,-0.000101,-0.000138,-4.2e-05,-3.6e-05,0.0
2021-01-11,-0.02324880348867675,-0.010950119135103686,-0.022387169104308824,0.028230049875814567,-0.021519462280005563,0.00026937840291241244,-0.014816582662147693,0.01660019439195559,0.016964428181799773,-0.0020592470565702348,-0.016029670496221726,-0.017069012647345394,0.006657595228816371,0.005709576376410119,0.0022385775470636915,0.0333329027289031,0.009700292413811429,0.045285493486380224,-0.022404796775790325,0.012927294924796273,0.007952789766094481,0.00038894070437445194,-0.0021297738031368363,0.014924099263339485,-0.01722789190934637,0.004700830171650239,0.007694622825622943,0.018315766987047732,-0.007597150858457025,-0.0401016985009498,0.023726555125906268,0.010763835097350238,-0.009698659826159028,-0.022139518962497995,0.004783238846769455,0.025966750699687013,-0.005522389579600273,-0.014495738552174564,0.017236705274189967,-0.020457054409986686,-0.003383488787358835,-0.010125544698112776,-0.006740673736385205,0.008677741479912182,-0.07821411721500826,0.02458711342538633,-0.00726481024172787,0.02190791864765984,0.004501135245401855,0.0303563471643562,-5.2e-05,5.4000000000000005e-05,0.000126,-1.6e-05,4.0999999999999e-05,0.0
2021-01-12,-0.0013952238875259981,0.08553296260922094,-0.005461362160982253,-0.01943444102466263,0.002125797051401035,0.008143481899288263,0.007834084958525889,0.017840803158613028,0.021949162241192033,0.018982899261330344,0.0005219836941983136,-0.012508553567801894,0.00947960810232873,0.018995398173423217,-0.01730970245768526,0.05161310943935904,0.028820891900269485,0.06243056684683812,-0.011416543873043472,0.028519878861188452,0.0188032676005645,0.0048996025385137365,0.032984073125390534,0.01571904914673139,-0.0017929034445668401,0.012349156900256286,0.01605336761629861,0.047756903541469775,-0.012276583082246884,-0.02238742216656131,-0.02247095256107734,-0.003418550823126032,-0.01177058018125099,-0.009717503743424838,-0.013600685600157036,-0.01003958049936371,-0.009678103197542032,-0.004644817986132477,-0.015620848216002847,0.0005894815093483441,-0.010633642426668977,-0.0170175406373404,0.000211077393403869,0.01956167442288037,0.047152947996006445,0.07235758842092976,-0.009369477286527261,0.012665365812505103,0.011405951153040217,0.022203236495164314,3.7000000000000005e-05,0.00014800000000000002,0.000124,-4.4000000000000006e-05,4e-05,0.0
2021-01-13,0.01622646267202854,0.057151755391747106,0.0008480735750251434,-0.03754196526993381,0.014438406874172749,0.004049890652008781,-0.005757866355531216,-0.005941673808137371,-0.005154491185553889,-0.008352936338108519,0.007550936251535356,0.01234216412816691,-0.009390588998770433,-0.0009640046954791925,0.0007385307426954757,0.0,-0.01782672334253077,0.019029638185445563,0.004494594260830098,0.002415592431947333,-0.008251252420014787,-0.01772297503072251,0.0696844719598968,0.0009272186782260938,0.0009979153320427425,0.010647993903200259,0.004970603976363952,-0.017758514610486165,0.0023158740678606016,0.002190403019101561,-0.009026233279949447,-0.003166135950102511,0.006560201684805644,0.02739504526967118,-0.013857349583779044,0.003485641621743918,-0.0057672004105087105,0.00820171877845044,-0.008607095563397338,0.030550413163037415,0.019229603349889324,0.0006809693482410228,0.0026928482046326696,-0.011451604325255715,0.005850950889994211,0.014690819899243479,-0.006519469515110621,-0.004881047008786665,-0.010203323165612788,0.011278039372878856,5.999999999999999e-06,-0.000104,-4.4999999999999996e-05,-1.9e-05,-5e-06,0.0
2021-01-14,-0.015126858021527467,0.061827131991348594,-0.01859972250046449,-0.010786640629078414,-0.012135545173177387,0.0019056950660465422,0.013030244007329994,0.01583977093373079,0.004533309023176946,0.007708732227039494,-0.012535936065467435,-0.011825018438101131,-0.0046294856343066515,0.02402147546802791,-0.015273519836270344,0.039877199100558425,0.007778799236263456,0.05745949036558207,-0.008105296474496648,0.01627395477498217,-0.020835539739588294,0.01615194754423932,0.040386221809466605,0.005842603412228531,-0.018540617305754736,0.005644230270326345,0.0032976100490524907,-0.020791479967704585,-0.016926820287022637,-0.023843568196746157,-0.002064401026657947,0.012043568258419013,-0.015346201367512524,-0.01364738972054802,-0.012164588049327851,-0.02449806979550473,-0.00741231238594231,-0.005820888338614938,-0.00298393736578495,-0.01159657220630883,0.021788868512198967,-0.010399292672162663,-0.0035020008912743927,0.006045942105497026,-0.011013523157297866,-0.04191921909937957,-0.012702997812365058,0.0022073770668069592,-0.003255212173194355,0.03903335673449915,-1.1999999999999999e-05,0.000236,0.000113,-9.8999999999999e-05,4.3e-05,0.0
2021-01-15,-0.013730722273734952,-0.06221604281185078,-0.01120297572578799,-0.028417246448264377,-0.007424600125642833,-0.013758727475761012,-0.026630442762931916,-0.028831898686536128,-0.02063164311340293,-0.014083442548093905,-0.0005242858810935447,-0.011410001973503503,0.006201389153354775,-0.0356058962887571,-0.01147445334091235,-0.03343161952097662,-0.028302017922690936,-0.03027356015830618,-0.002292936483495045,-0.02228210892170679,0.027018179092550332,-0.004497172162314045,-0.02818560893361388,-0.01792211171540059,-0.010765560689361187,-0.0004893448583318527,0.005575361068020257,-0.017745366349853908,0.006762483695518462,0.023286140240905695,0.014725442835883173,-0.01608459662448991,-0.0017369839857511726,-0.005750074030384744,-0.004104757178976404,-0.025813814856395667,0.0029221845839744187,-0.0026098484149204015,-0.001360731229552825,-0.009377865346530623,-0.023375870100246776,0.005008827168962782,-0.0072924288141640314,-0.016211077256628847,-0.02229585445953386,-0.024424519300216496,0.002196796840118642,-0.02795639627879909,-0.015853832640246646,-0.0481014863628233,-8.6e-05,-7.5e-05,-7.400000000000001e-05,2.8999999999999997e-05,-4.4999999999999996e-05,0.0
2021-01-19,0.005426982255246848,0.02611211707557337,-0.0034491499707035578,0.014057339039104555,0.005318518294228358,0.03009976952413429,0.03127446730906125,-0.0072707042328086224,0.005485988873777492,0.0024277560856595937,-0.021233836443302345,0.016984040330819017,-0.0052830489708303174,0.026278649239169338,0.004783096276848253,0.019328765659861746,0.008826179980350846,0.09745851992683718,0.031488567276785506,-0.022623911578613765,-0.008708804395240133,0.004906929348137634,0.007120471044629317,-0.004327550559640847,-0.0039016493741556024,-0.01661522131716764,0.00011710516043406116,0.02255634904479198,-0.003906510367139626,0.0387492231272637,-0.0022787176871650328,-0.003322693625509965,0.017822950540162585,0.007610703244698813,-0.010303898038335313,0.012889298054066467,-0.007931165811947749,0.004738576832881591,0.00081741632913368,0.03111062240634266,0.042523660766588645,0.0020518552810366852,0.007851830452046071,-0.034086219089413006,0.022259629183487784,0.014048969251905019,0.0025331532725487715,-0.016488311547271706,-0.008642324397661216,0.019836899978802336,9.2e-05,7.5e-05,-7.900000000000001e-05,-6.9e-05,9e-06,0.0
